Time	Score	Hips	Spine		Neck		LeftUpperArm	LeftLowerArm	LeftHand				RightUpperArm	RightLowerArm	RightHand				LeftUpperLeg	LeftLowerLeg	LeftFoot		RightUpperLeg	RightLowerLeg	RightFoot		LeftShoulder	RightShoulder	Upper Lip Raiser	Jaw Lowerer	Lip Stretcher L	Lip Stretcher R	Brow Lowerer L	Brow Lowerer R	Lip Corner Depressor L	Lip Corner Depressor R	Eyelid Closed L	Eyelid Closed R	
00:02:25.0891841	74209	(0.4, 0.8, 0.1)	(0.4, 0.9, 0.2)		(0.4, 1.1, 0.5)		(0.3, 1.1, 0.3)	(0.0, 1.1, 0.2)	(0.2, 1.0, 0.3)				(0.6, 1.0, 0.4)	(0.6, 0.7, 0.3)	(0.6, 0.5, 0.3)				(0.4, 0.8, 0.0)	(0.3, 0.6, 0.4)	(0.2, 0.2, 0.3)		(0.5, 0.8, 0.1)	(0.5, 0.6, 0.4)	(0.4, 0.2, 0.4)		(0.4, 1.1, 0.4)	(0.5, 1.1, 0.4)	0.5146356	0	0.009168174	0	0.1857362	0.1857362	0.03974976	0.1133334	0.08065026	0.2064615
00:02:25.1101974	74222	(0.4, 0.8, 0.1)	(0.4, 0.9, 0.2)		(0.4, 1.1, 0.5)		(0.3, 1.1, 0.3)	(0.0, 1.1, 0.2)	(0.2, 1.0, 0.3)				(0.6, 1.0, 0.4)	(0.6, 0.7, 0.3)	(0.6, 0.5, 0.3)				(0.4, 0.8, 0.0)	(0.3, 0.6, 0.4)	(0.2, 0.2, 0.3)		(0.5, 0.8, 0.1)	(0.5, 0.6, 0.4)	(0.4, 0.2, 0.4)		(0.4, 1.1, 0.4)	(0.5, 1.1, 0.4)	0.5146356	0	0.009168174	0	0.1857362	0.1857362	0.03974976	0.1133334	0.08065026	0.2064615
00:02:25.1511929	74245	(0.4, 0.8, 0.1)	(0.4, 0.9, 0.2)		(0.4, 1.1, 0.5)		(0.3, 1.1, 0.3)	(0.0, 1.1, 0.2)	(0.2, 1.0, 0.3)				(0.6, 1.0, 0.4)	(0.6, 0.7, 0.3)	(0.6, 0.5, 0.3)				(0.4, 0.8, 0.0)	(0.3, 0.6, 0.4)	(0.2, 0.2, 0.3)		(0.5, 0.8, 0.1)	(0.5, 0.6, 0.4)	(0.4, 0.2, 0.4)		(0.4, 1.1, 0.4)	(0.5, 1.1, 0.4)	0.5146356	0	0.009168174	0	0.1857362	0.1857362	0.03974976	0.1133334	0.08065026	0.2064615
00:02:25.1880629	74271	(0.4, 0.8, 0.1)	(0.4, 0.9, 0.2)		(0.4, 1.1, 0.5)		(0.3, 1.1, 0.3)	(0.0, 1.1, 0.2)	(0.2, 1.0, 0.3)				(0.6, 1.0, 0.4)	(0.6, 0.7, 0.3)	(0.6, 0.5, 0.3)				(0.4, 0.8, 0.0)	(0.3, 0.6, 0.4)	(0.2, 0.2, 0.3)		(0.5, 0.8, 0.1)	(0.5, 0.6, 0.4)	(0.4, 0.2, 0.4)		(0.4, 1.1, 0.4)	(0.5, 1.1, 0.4)	0.5146356	0	0.009168174	0	0.1857362	0.1857362	0.03974976	0.1133334	0.08065026	0.2064615
00:02:25.2248906	74296	(0.4, 0.8, 0.1)	(0.4, 0.9, 0.2)		(0.4, 1.1, 0.5)		(0.3, 1.1, 0.3)	(0.0, 1.1, 0.2)	(0.2, 1.0, 0.3)				(0.6, 1.0, 0.4)	(0.6, 0.7, 0.3)	(0.6, 0.5, 0.3)				(0.4, 0.8, 0.0)	(0.3, 0.6, 0.4)	(0.2, 0.2, 0.3)		(0.5, 0.8, 0.1)	(0.5, 0.6, 0.4)	(0.4, 0.2, 0.4)		(0.4, 1.1, 0.4)	(0.5, 1.1, 0.4)	0.5146356	0	0.009168174	0	0.1857362	0.1857362	0.03974976	0.1133334	0.08065026	0.2064615
00:02:25.2516152	74307	(0.4, 0.8, 0.1)	(0.4, 0.9, 0.2)		(0.4, 1.1, 0.5)		(0.3, 1.1, 0.3)	(0.0, 1.1, 0.2)	(0.2, 1.0, 0.3)				(0.6, 1.0, 0.4)	(0.6, 0.8, 0.3)	(0.6, 0.5, 0.4)				(0.4, 0.8, 0.0)	(0.3, 0.6, 0.4)	(0.2, 0.2, 0.3)		(0.5, 0.8, 0.1)	(0.5, 0.6, 0.4)	(0.4, 0.2, 0.4)		(0.4, 1.1, 0.4)	(0.5, 1.1, 0.4)	0.5146356	0	0.009168174	0	0.1857362	0.1857362	0.03974976	0.1133334	0.08065026	0.2064615
00:02:25.2874092	74334	(0.4, 0.8, 0.1)	(0.4, 0.9, 0.2)		(0.4, 1.2, 0.5)		(0.2, 1.1, 0.3)	(0.0, 1.2, 0.2)	(0.2, 1.0, 0.3)				(0.6, 1.0, 0.4)	(0.6, 0.8, 0.3)	(0.6, 0.5, 0.4)				(0.4, 0.8, 0.0)	(0.3, 0.6, 0.4)	(0.2, 0.2, 0.3)		(0.5, 0.8, 0.1)	(0.5, 0.6, 0.4)	(0.4, 0.2, 0.4)		(0.4, 1.1, 0.4)	(0.5, 1.1, 0.4)	0.5146356	0	0.009168174	0	0.1857362	0.1857362	0.03974976	0.1133334	0.08065026	0.2064615
00:02:25.3241984	74359	(0.4, 0.8, 0.1)	(0.4, 0.9, 0.2)		(0.4, 1.2, 0.5)		(0.2, 1.1, 0.3)	(0.0, 1.2, 0.2)	(0.2, 1.0, 0.3)				(0.6, 1.0, 0.4)	(0.6, 0.8, 0.3)	(0.6, 0.5, 0.4)				(0.4, 0.8, 0.0)	(0.3, 0.6, 0.4)	(0.2, 0.2, 0.3)		(0.5, 0.8, 0.1)	(0.5, 0.6, 0.4)	(0.4, 0.2, 0.4)		(0.4, 1.1, 0.4)	(0.5, 1.1, 0.4)	FACE NOT BEING TRACKED.
00:02:25.3452121	74369	(0.4, 0.8, 0.1)	(0.4, 0.9, 0.2)		(0.4, 1.2, 0.4)		(0.2, 1.2, 0.3)	(0.0, 1.2, 0.2)	(0.2, 1.0, 0.3)				(0.6, 1.0, 0.4)	(0.6, 0.8, 0.3)	(0.6, 0.5, 0.4)				(0.4, 0.8, 0.0)	(0.3, 0.6, 0.4)	(0.2, 0.2, 0.3)		(0.5, 0.8, 0.1)	(0.5, 0.6, 0.4)	(0.4, 0.2, 0.4)		(0.4, 1.1, 0.4)	(0.5, 1.1, 0.4)	FACE NOT BEING TRACKED.
00:02:25.3859456	74393	(0.4, 0.8, 0.1)	(0.4, 0.9, 0.2)		(0.4, 1.2, 0.4)		(0.2, 1.2, 0.3)	(0.0, 1.2, 0.2)	(0.2, 1.0, 0.3)				(0.6, 1.1, 0.4)	(0.6, 0.8, 0.3)	(0.6, 0.5, 0.4)				(0.4, 0.8, 0.0)	(0.3, 0.6, 0.4)	(0.2, 0.2, 0.3)		(0.5, 0.8, 0.1)	(0.5, 0.6, 0.4)	(0.4, 0.2, 0.4)		(0.4, 1.1, 0.4)	(0.5, 1.1, 0.4)	FACE NOT BEING TRACKED.
00:02:25.4224630	74419	(0.4, 0.8, 0.1)	(0.4, 0.9, 0.2)		(0.4, 1.2, 0.4)		(0.2, 1.2, 0.3)	(0.0, 1.2, 0.2)	(0.2, 1.0, 0.3)				(0.6, 1.1, 0.4)	(0.6, 0.8, 0.3)	(0.6, 0.5, 0.4)				(0.3, 0.8, 0.0)	(0.3, 0.6, 0.4)	(0.2, 0.2, 0.3)		(0.5, 0.8, 0.1)	(0.5, 0.6, 0.4)	(0.4, 0.2, 0.4)		(0.4, 1.2, 0.4)	(0.5, 1.1, 0.4)	FACE NOT BEING TRACKED.
00:02:25.4424754	74431	(0.4, 0.8, 0.1)	(0.4, 0.9, 0.2)		(0.4, 1.2, 0.4)		(0.2, 1.2, 0.3)	(0.0, 1.2, 0.2)	(0.2, 1.0, 0.3)				(0.6, 1.1, 0.4)	(0.6, 0.8, 0.3)	(0.6, 0.5, 0.4)				(0.3, 0.8, 0.0)	(0.3, 0.6, 0.4)	(0.2, 0.2, 0.4)		(0.5, 0.8, 0.1)	(0.5, 0.6, 0.4)	(0.4, 0.2, 0.4)		(0.4, 1.2, 0.4)	(0.5, 1.2, 0.4)	FACE NOT BEING TRACKED.
00:02:25.5230298	74444	(0.4, 0.8, 0.1)	(0.4, 0.9, 0.2)		(0.4, 1.2, 0.4)		(0.3, 1.2, 0.3)	(0.0, 1.2, 0.2)	(0.2, 1.0, 0.3)				(0.6, 1.1, 0.4)	(0.6, 0.8, 0.3)	(0.6, 0.6, 0.4)				(0.3, 0.8, 0.0)	(0.3, 0.6, 0.4)	(0.2, 0.2, 0.4)		(0.5, 0.8, 0.1)	(0.5, 0.6, 0.5)	(0.4, 0.2, 0.4)		(0.4, 1.2, 0.4)	(0.5, 1.2, 0.4)	FACE NOT BEING TRACKED.
00:02:25.5240303	74444	(0.4, 0.8, 0.1)	(0.4, 0.9, 0.2)		(0.4, 1.2, 0.4)		(0.3, 1.2, 0.3)	(0.0, 1.2, 0.2)	(0.2, 1.0, 0.3)				(0.6, 1.1, 0.4)	(0.6, 0.8, 0.3)	(0.6, 0.6, 0.4)				(0.3, 0.8, 0.0)	(0.3, 0.6, 0.4)	(0.2, 0.2, 0.4)		(0.5, 0.8, 0.1)	(0.5, 0.6, 0.5)	(0.4, 0.2, 0.4)		(0.4, 1.2, 0.4)	(0.5, 1.2, 0.4)	FACE NOT BEING TRACKED.
00:02:25.6090866	74494	(0.4, 0.9, 0.2)	(0.4, 0.9, 0.2)		(0.4, 1.3, 0.4)		(0.2, 1.3, 0.3)	(0.0, 1.2, 0.2)	(0.1, 0.9, 0.1)				(0.6, 1.2, 0.4)	(0.7, 0.9, 0.3)	(0.6, 0.6, 0.4)				(0.3, 0.8, 0.1)	(0.2, 0.6, 0.4)	(0.2, 0.2, 0.4)		(0.5, 0.8, 0.2)	(0.5, 0.6, 0.5)	(0.4, 0.2, 0.5)		(0.4, 1.3, 0.4)	(0.5, 1.2, 0.4)	0.5146356	0	0.009168174	0	0.1857362	0.1857362	0.03974976	0.1133334	0.08065026	0.2064615
00:02:25.6100862	74494	(0.4, 0.9, 0.2)	(0.4, 0.9, 0.2)		(0.4, 1.3, 0.4)		(0.2, 1.3, 0.3)	(0.0, 1.2, 0.2)	(0.1, 0.9, 0.1)				(0.6, 1.2, 0.4)	(0.7, 0.9, 0.3)	(0.6, 0.6, 0.4)				(0.3, 0.8, 0.1)	(0.2, 0.6, 0.4)	(0.2, 0.2, 0.4)		(0.5, 0.8, 0.2)	(0.5, 0.6, 0.5)	(0.4, 0.2, 0.5)		(0.4, 1.3, 0.4)	(0.5, 1.2, 0.4)	0.5146356	0	0.009168174	0	0.1857362	0.1857362	0.03974976	0.1133334	0.08065026	0.2064615
00:02:25.6105866	74494	(0.4, 0.9, 0.2)	(0.4, 0.9, 0.2)		(0.4, 1.3, 0.4)		(0.2, 1.3, 0.3)	(0.0, 1.2, 0.2)	(0.1, 0.9, 0.1)				(0.6, 1.2, 0.4)	(0.7, 0.9, 0.3)	(0.6, 0.6, 0.4)				(0.3, 0.8, 0.1)	(0.2, 0.6, 0.4)	(0.2, 0.2, 0.4)		(0.5, 0.8, 0.2)	(0.5, 0.6, 0.5)	(0.4, 0.2, 0.5)		(0.4, 1.3, 0.4)	(0.5, 1.2, 0.4)	0.5146356	0	0.009168174	0	0.1857362	0.1857362	0.03974976	0.1133334	0.08065026	0.2064615
00:02:25.6966454	74548	(0.4, 0.9, 0.2)	(0.4, 1.0, 0.2)		(0.4, 1.4, 0.4)		(0.2, 1.4, 0.3)	(0.1, 1.2, 0.2)	(0.0, 0.9, 0.1)				(0.6, 1.2, 0.4)	(0.6, 1.0, 0.4)	(0.5, 0.7, 0.4)				(0.3, 0.9, 0.2)	(0.2, 0.6, 0.4)	(0.2, 0.2, 0.5)		(0.4, 0.8, 0.2)	(0.5, 0.6, 0.5)	(0.4, 0.2, 0.5)		(0.3, 1.3, 0.4)	(0.5, 1.3, 0.4)	0.5146356	0	0.009168174	0	0.1857362	0.1857362	0.03974976	0.1133334	0.08065026	0.2064615
00:02:25.6976442	74548	(0.4, 0.9, 0.2)	(0.4, 1.0, 0.2)		(0.4, 1.4, 0.4)		(0.2, 1.4, 0.3)	(0.1, 1.2, 0.2)	(0.0, 0.9, 0.1)				(0.6, 1.2, 0.4)	(0.6, 1.0, 0.4)	(0.5, 0.7, 0.4)				(0.3, 0.9, 0.2)	(0.2, 0.6, 0.4)	(0.2, 0.2, 0.5)		(0.4, 0.8, 0.2)	(0.5, 0.6, 0.5)	(0.4, 0.2, 0.5)		(0.3, 1.3, 0.4)	(0.5, 1.3, 0.4)	0.5146356	0	0.009168174	0	0.1857362	0.1857362	0.03974976	0.1133334	0.08065026	0.2064615
00:02:25.7992119	74603	(0.3, 0.9, 0.2)	(0.4, 1.0, 0.2)		(0.4, 1.4, 0.3)		(0.2, 1.4, 0.3)	(0.1, 1.2, 0.2)	(0.0, 0.9, 0.1)				(0.6, 1.3, 0.4)	(0.6, 1.0, 0.4)	(0.5, 0.7, 0.4)				(0.2, 0.9, 0.2)	(0.2, 0.6, 0.4)	(0.2, 0.2, 0.5)		(0.4, 0.9, 0.2)	(0.5, 0.6, 0.5)	(0.5, 0.2, 0.5)		(0.3, 1.4, 0.3)	(0.5, 1.3, 0.3)	0.5146356	0	0.009168174	0	0.1857362	0.1857362	0.03974976	0.1133334	0.08065026	0.2064615
00:02:25.7997132	74603	(0.3, 0.9, 0.2)	(0.4, 1.0, 0.2)		(0.4, 1.4, 0.3)		(0.2, 1.4, 0.3)	(0.1, 1.2, 0.2)	(0.0, 0.9, 0.1)				(0.6, 1.3, 0.4)	(0.6, 1.0, 0.4)	(0.5, 0.7, 0.4)				(0.2, 0.9, 0.2)	(0.2, 0.6, 0.4)	(0.2, 0.2, 0.5)		(0.4, 0.9, 0.2)	(0.5, 0.6, 0.5)	(0.5, 0.2, 0.5)		(0.3, 1.4, 0.3)	(0.5, 1.3, 0.3)	0.5146356	0	0.009168174	0	0.1857362	0.1857362	0.03974976	0.1133334	0.08065026	0.2064615
00:02:25.8002124	74603	(0.3, 0.9, 0.2)	(0.4, 1.0, 0.2)		(0.4, 1.4, 0.3)		(0.2, 1.4, 0.3)	(0.1, 1.2, 0.2)	(0.0, 0.9, 0.1)				(0.6, 1.3, 0.4)	(0.6, 1.0, 0.4)	(0.5, 0.7, 0.4)				(0.2, 0.9, 0.2)	(0.2, 0.6, 0.4)	(0.2, 0.2, 0.5)		(0.4, 0.9, 0.2)	(0.5, 0.6, 0.5)	(0.5, 0.2, 0.5)		(0.3, 1.4, 0.3)	(0.5, 1.3, 0.3)	0.5146356	0	0.009168174	0	0.1857362	0.1857362	0.03974976	0.1133334	0.08065026	0.2064615
00:02:25.8883821	74668	(0.3, 1.0, 0.2)	(0.3, 1.1, 0.2)		(0.4, 1.4, 0.3)		(0.2, 1.4, 0.3)	(0.1, 1.2, 0.1)	(0.1, 0.9, 0.1)				(0.5, 1.3, 0.3)	(0.6, 1.0, 0.4)	(0.5, 0.8, 0.4)				(0.2, 0.9, 0.2)	(0.2, 0.6, 0.4)	(0.2, 0.2, 0.5)		(0.4, 0.9, 0.2)	(0.5, 0.6, 0.5)	(0.5, 0.2, 0.5)		(0.3, 1.4, 0.3)	(0.4, 1.4, 0.3)	0.5146356	0	0.009168174	0	0.1857362	0.1857362	0.03974976	0.1133334	0.08065026	0.2064615
00:02:25.8895886	74668	(0.3, 1.0, 0.2)	(0.3, 1.1, 0.2)		(0.4, 1.4, 0.3)		(0.2, 1.4, 0.3)	(0.1, 1.2, 0.1)	(0.1, 0.9, 0.1)				(0.5, 1.3, 0.3)	(0.6, 1.0, 0.4)	(0.5, 0.8, 0.4)				(0.2, 0.9, 0.2)	(0.2, 0.6, 0.4)	(0.2, 0.2, 0.5)		(0.4, 0.9, 0.2)	(0.5, 0.6, 0.5)	(0.5, 0.2, 0.5)		(0.3, 1.4, 0.3)	(0.4, 1.4, 0.3)	0.5146356	0	0.009168174	0	0.1857362	0.1857362	0.03974976	0.1133334	0.08065026	0.2064615
00:02:25.8908859	74668	(0.3, 1.0, 0.2)	(0.3, 1.1, 0.2)		(0.4, 1.4, 0.3)		(0.2, 1.4, 0.3)	(0.1, 1.2, 0.1)	(0.1, 0.9, 0.1)				(0.5, 1.3, 0.3)	(0.6, 1.0, 0.4)	(0.5, 0.8, 0.4)				(0.2, 0.9, 0.2)	(0.2, 0.6, 0.4)	(0.2, 0.2, 0.5)		(0.4, 0.9, 0.2)	(0.5, 0.6, 0.5)	(0.5, 0.2, 0.5)		(0.3, 1.4, 0.3)	(0.4, 1.4, 0.3)	0.5146356	0	0.009168174	0	0.1857362	0.1857362	0.03974976	0.1133334	0.08065026	0.2064615
00:02:25.9714530	74724	(0.3, 1.0, 0.2)	(0.3, 1.1, 0.2)		(0.4, 1.5, 0.3)		(0.2, 1.4, 0.2)	(0.1, 1.2, 0.1)	(0.1, 0.9, 0.2)				(0.5, 1.3, 0.3)	(0.6, 1.1, 0.3)	(0.5, 0.8, 0.5)				(0.2, 0.9, 0.2)	(0.2, 0.6, 0.4)	(0.2, 0.2, 0.5)		(0.4, 0.9, 0.2)	(0.5, 0.6, 0.4)	(0.5, 0.2, 0.5)		(0.3, 1.4, 0.3)	(0.4, 1.4, 0.3)	0.5146356	0	0.009168174	0	0.1857362	0.1857362	0.03974976	0.1133334	0.08065026	0.2064615
00:02:25.9724531	74724	(0.3, 1.0, 0.2)	(0.3, 1.1, 0.2)		(0.4, 1.5, 0.3)		(0.2, 1.4, 0.2)	(0.1, 1.2, 0.1)	(0.1, 0.9, 0.2)				(0.5, 1.3, 0.3)	(0.6, 1.1, 0.3)	(0.5, 0.8, 0.5)				(0.2, 0.9, 0.2)	(0.2, 0.6, 0.4)	(0.2, 0.2, 0.5)		(0.4, 0.9, 0.2)	(0.5, 0.6, 0.4)	(0.5, 0.2, 0.5)		(0.3, 1.4, 0.3)	(0.4, 1.4, 0.3)	0.5146356	0	0.009168174	0	0.1857362	0.1857362	0.03974976	0.1133334	0.08065026	0.2064615
00:02:26.0545092	74776	(0.3, 1.0, 0.2)	(0.3, 1.1, 0.2)		(0.4, 1.5, 0.3)		(0.2, 1.4, 0.2)	(0.1, 1.2, 0.2)	(0.1, 0.9, 0.3)				(0.5, 1.4, 0.3)	(0.6, 1.1, 0.4)	(0.5, 0.9, 0.5)				(0.2, 0.9, 0.2)	(0.2, 0.6, 0.4)	(0.2, 0.2, 0.5)		(0.4, 0.9, 0.2)	(0.5, 0.6, 0.4)	(0.5, 0.2, 0.5)		(0.3, 1.4, 0.3)	(0.4, 1.4, 0.3)	0.5146356	0	0.009168174	0	0.1857362	0.1857362	0.03974976	0.1133334	0.08065026	0.2064615
00:02:26.0555101	74776	(0.3, 1.0, 0.2)	(0.3, 1.1, 0.2)		(0.4, 1.5, 0.3)		(0.2, 1.4, 0.2)	(0.1, 1.2, 0.2)	(0.1, 0.9, 0.3)				(0.5, 1.4, 0.3)	(0.6, 1.1, 0.4)	(0.5, 0.9, 0.5)				(0.2, 0.9, 0.2)	(0.2, 0.6, 0.4)	(0.2, 0.2, 0.5)		(0.4, 0.9, 0.2)	(0.5, 0.6, 0.4)	(0.5, 0.2, 0.5)		(0.3, 1.4, 0.3)	(0.4, 1.4, 0.3)	0.5146356	0	0.009168174	0	0.1857362	0.1857362	0.03974976	0.1133334	0.08065026	0.2064615
00:02:26.0565122	74776	(0.3, 1.0, 0.2)	(0.3, 1.1, 0.2)		(0.4, 1.5, 0.3)		(0.2, 1.4, 0.2)	(0.1, 1.2, 0.2)	(0.1, 0.9, 0.3)				(0.5, 1.4, 0.3)	(0.6, 1.1, 0.4)	(0.5, 0.9, 0.5)				(0.2, 0.9, 0.2)	(0.2, 0.6, 0.4)	(0.2, 0.2, 0.5)		(0.4, 0.9, 0.2)	(0.5, 0.6, 0.4)	(0.5, 0.2, 0.5)		(0.3, 1.4, 0.3)	(0.4, 1.4, 0.3)	0.5146356	0	0.009168174	0	0.1857362	0.1857362	0.03974976	0.1133334	0.08065026	0.2064615
00:02:26.1390646	74828	(0.4, 1.0, 0.2)	(0.4, 1.1, 0.2)		(0.4, 1.5, 0.3)		(0.2, 1.5, 0.2)	(0.1, 1.2, 0.2)	(0.1, 1.0, 0.3)				(0.5, 1.4, 0.3)	(0.6, 1.1, 0.4)	(0.5, 0.9, 0.5)				(0.3, 1.0, 0.2)	(0.2, 0.6, 0.4)	(0.2, 0.2, 0.4)		(0.4, 1.0, 0.2)	(0.5, 0.6, 0.4)	(0.5, 0.2, 0.4)		(0.3, 1.5, 0.2)	(0.4, 1.5, 0.3)	0.5146356	0	0.009168174	0	0.1857362	0.1857362	0.03974976	0.1133334	0.08065026	0.2064615
00:02:26.1400647	74828	(0.4, 1.0, 0.2)	(0.4, 1.1, 0.2)		(0.4, 1.5, 0.3)		(0.2, 1.5, 0.2)	(0.1, 1.2, 0.2)	(0.1, 1.0, 0.3)				(0.5, 1.4, 0.3)	(0.6, 1.1, 0.4)	(0.5, 0.9, 0.5)				(0.3, 1.0, 0.2)	(0.2, 0.6, 0.4)	(0.2, 0.2, 0.4)		(0.4, 1.0, 0.2)	(0.5, 0.6, 0.4)	(0.5, 0.2, 0.4)		(0.3, 1.5, 0.2)	(0.4, 1.5, 0.3)	0.5146356	0	0.009168174	0	0.1857362	0.1857362	0.03974976	0.1133334	0.08065026	0.2064615
00:02:26.2231204	74881	(0.4, 1.1, 0.3)	(0.4, 1.2, 0.3)		(0.4, 1.6, 0.3)		(0.2, 1.5, 0.2)	(0.1, 1.2, 0.2)	(0.1, 1.0, 0.4)				(0.5, 1.4, 0.3)	(0.6, 1.2, 0.3)	(0.5, 0.9, 0.5)				(0.3, 1.0, 0.3)	(0.3, 0.6, 0.4)	(0.3, 0.2, 0.4)		(0.4, 1.0, 0.3)	(0.5, 0.6, 0.4)	(0.5, 0.2, 0.4)		(0.3, 1.5, 0.2)	(0.4, 1.5, 0.3)	0.5146356	0	0.009168174	0	0.1857362	0.1857362	0.03974976	0.1133334	0.08065026	0.2064615
00:02:26.2241213	74881	(0.4, 1.1, 0.3)	(0.4, 1.2, 0.3)		(0.4, 1.6, 0.3)		(0.2, 1.5, 0.2)	(0.1, 1.2, 0.2)	(0.1, 1.0, 0.4)				(0.5, 1.4, 0.3)	(0.6, 1.2, 0.3)	(0.5, 0.9, 0.5)				(0.3, 1.0, 0.3)	(0.3, 0.6, 0.4)	(0.3, 0.2, 0.4)		(0.4, 1.0, 0.3)	(0.5, 0.6, 0.4)	(0.5, 0.2, 0.4)		(0.3, 1.5, 0.2)	(0.4, 1.5, 0.3)	0.5146356	0	0.009168174	0	0.1857362	0.1857362	0.03974976	0.1133334	0.08065026	0.2064615
00:02:26.2251221	74881	(0.4, 1.1, 0.3)	(0.4, 1.2, 0.3)		(0.4, 1.6, 0.3)		(0.2, 1.5, 0.2)	(0.1, 1.2, 0.2)	(0.1, 1.0, 0.4)				(0.5, 1.4, 0.3)	(0.6, 1.2, 0.3)	(0.5, 0.9, 0.5)				(0.3, 1.0, 0.3)	(0.3, 0.6, 0.4)	(0.3, 0.2, 0.4)		(0.4, 1.0, 0.3)	(0.5, 0.6, 0.4)	(0.5, 0.2, 0.4)		(0.3, 1.5, 0.2)	(0.4, 1.5, 0.3)	0.5146356	0	0.009168174	0	0.1857362	0.1857362	0.03974976	0.1133334	0.08065026	0.2064615
00:02:26.3110011	74934	(0.4, 1.1, 0.3)	(0.4, 1.2, 0.3)		(0.4, 1.6, 0.3)		(0.2, 1.5, 0.2)	(0.1, 1.2, 0.2)	(0.2, 1.0, 0.4)				(0.5, 1.5, 0.3)	(0.6, 1.2, 0.3)	(0.6, 0.9, 0.5)				(0.3, 1.0, 0.3)	(0.3, 0.6, 0.4)	(0.3, 0.2, 0.4)		(0.4, 1.0, 0.3)	(0.4, 0.6, 0.4)	(0.4, 0.2, 0.4)		(0.3, 1.5, 0.2)	(0.4, 1.5, 0.3)	0.5146356	0	0.009168174	0	0.1857362	0.1857362	0.03974976	0.1133334	0.08065026	0.2064615
00:02:26.3115015	74934	(0.4, 1.1, 0.3)	(0.4, 1.2, 0.3)		(0.4, 1.6, 0.3)		(0.2, 1.5, 0.2)	(0.1, 1.2, 0.2)	(0.2, 1.0, 0.4)				(0.5, 1.5, 0.3)	(0.6, 1.2, 0.3)	(0.6, 0.9, 0.5)				(0.3, 1.0, 0.3)	(0.3, 0.6, 0.4)	(0.3, 0.2, 0.4)		(0.4, 1.0, 0.3)	(0.4, 0.6, 0.4)	(0.4, 0.2, 0.4)		(0.3, 1.5, 0.2)	(0.4, 1.5, 0.3)	0.5146356	0	0.009168174	0	0.1857362	0.1857362	0.03974976	0.1133334	0.08065026	0.2064615
00:02:26.3120011	74934	(0.4, 1.1, 0.3)	(0.4, 1.2, 0.3)		(0.4, 1.6, 0.3)		(0.2, 1.5, 0.2)	(0.1, 1.2, 0.2)	(0.2, 1.0, 0.4)				(0.5, 1.5, 0.3)	(0.6, 1.2, 0.3)	(0.6, 0.9, 0.5)				(0.3, 1.0, 0.3)	(0.3, 0.6, 0.4)	(0.3, 0.2, 0.4)		(0.4, 1.0, 0.3)	(0.4, 0.6, 0.4)	(0.4, 0.2, 0.4)		(0.3, 1.5, 0.2)	(0.4, 1.5, 0.3)	0.5146356	0	0.009168174	0	0.1857362	0.1857362	0.03974976	0.1133334	0.08065026	0.2064615
00:02:26.3965598	74989	(0.4, 1.1, 0.3)	(0.4, 1.2, 0.3)		(0.4, 1.6, 0.3)		(0.2, 1.5, 0.2)	(0.1, 1.2, 0.2)	(0.1, 1.0, 0.4)				(0.5, 1.5, 0.3)	(0.6, 1.2, 0.4)	(0.6, 1.0, 0.5)				(0.3, 1.0, 0.3)	(0.3, 0.6, 0.4)	(0.3, 0.2, 0.4)		(0.4, 1.0, 0.4)	(0.4, 0.6, 0.4)	(0.4, 0.2, 0.4)		(0.3, 1.5, 0.2)	(0.4, 1.5, 0.3)	0.5146356	0	0.009168174	0	0.1857362	0.1857362	0.03974976	0.1133334	0.08065026	0.2064615
00:02:26.3975607	74989	(0.4, 1.1, 0.3)	(0.4, 1.2, 0.3)		(0.4, 1.6, 0.3)		(0.2, 1.5, 0.2)	(0.1, 1.2, 0.2)	(0.1, 1.0, 0.4)				(0.5, 1.5, 0.3)	(0.6, 1.2, 0.4)	(0.6, 1.0, 0.5)				(0.3, 1.0, 0.3)	(0.3, 0.6, 0.4)	(0.3, 0.2, 0.4)		(0.4, 1.0, 0.4)	(0.4, 0.6, 0.4)	(0.4, 0.2, 0.4)		(0.3, 1.5, 0.2)	(0.4, 1.5, 0.3)	0.5146356	0	0.009168174	0	0.1857362	0.1857362	0.03974976	0.1133334	0.08065026	0.2064615
00:02:26.4851167	75043	(0.3, 1.1, 0.4)	(0.4, 1.2, 0.3)		(0.4, 1.6, 0.3)		(0.2, 1.5, 0.2)	(0.1, 1.2, 0.2)	(0.1, 1.0, 0.3)				(0.5, 1.5, 0.3)	(0.6, 1.2, 0.4)	(0.6, 1.0, 0.5)				(0.3, 1.0, 0.3)	(0.3, 0.6, 0.4)	(0.3, 0.2, 0.4)		(0.4, 1.0, 0.4)	(0.4, 0.6, 0.4)	(0.4, 0.2, 0.4)		(0.3, 1.5, 0.2)	(0.4, 1.5, 0.3)	0.5146356	0	0.009168174	0	0.1857362	0.1857362	0.03974976	0.1133334	0.08065026	0.2064615
